Date,"Slack (software)"
2016-06-17,447
2016-06-18,449
2016-06-19,612
2016-06-20,465
2016-06-21,545
2016-06-22,605
2016-06-23,614
2016-06-24,399
2016-06-25,373
2016-06-26,365
2016-06-27,342
2016-06-28,400
2016-06-29,446
2016-06-30,420
2016-07-01,457
2016-07-02,342
2016-07-03,307
2016-07-04,350
2016-07-05,330
2016-07-06,348
2016-07-07,374
2016-07-08,354
2016-07-09,332
2016-07-10,246
2016-07-11,313
2016-07-12,300
2016-07-13,319
2016-07-14,345
2016-07-15,328
2016-07-16,266
2016-07-17,281
2016-07-18,292
2016-07-19,313
2016-07-20,478
2016-07-21,316
2016-07-22,337
2016-07-23,345
2016-07-24,364
2016-07-25,317
2016-07-26,297
2016-07-27,293
2016-07-28,355
2016-07-29,278
2016-07-30,280
2016-07-31,246
2016-08-01,294
2016-08-02,341
2016-08-03,350
2016-08-04,322
2016-08-05,307
2016-08-06,235
2016-08-07,236
2016-08-08,245
2016-08-09,259
2016-08-10,364
2016-08-11,336
2016-08-12,282
2016-08-13,266
2016-08-14,301
2016-08-15,289
2016-08-16,288
2016-08-17,288
2016-08-18,250
2016-08-19,249
2016-08-20,236
2016-08-21,300
2016-08-22,460
2016-08-23,353
2016-08-24,327
2016-08-25,380
2016-08-26,429
2016-08-27,311
2016-08-28,342
2016-08-29,320
2016-08-30,345
2016-08-31,377
2016-09-01,359
2016-09-02,346
2016-09-03,288
2016-09-04,292
2016-09-05,308
2016-09-06,524
2016-09-07,680
2016-09-08,486
2016-09-09,344
2016-09-10,272
2016-09-11,263
2016-09-12,400
2016-09-13,470
2016-09-14,475
2016-09-15,423
2016-09-16,380
2016-09-17,343
2016-09-18,305
2016-09-19,363
2016-09-20,494
2016-09-21,657
2016-09-22,390
2016-09-23,393
2016-09-24,346
2016-09-25,332
2016-09-26,336
2016-09-27,352
2016-09-28,493
2016-09-29,454
2016-09-30,342
2016-10-01,267
2016-10-02,274
2016-10-03,258
2016-10-04,317
2016-10-05,391
2016-10-06,358
2016-10-07,381
